,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
46,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[9]/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[],15,432,1966,138.0,855.0,66,2,0,0,0,0,0,0,0,0,True
47,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[9]/div[1]/div,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[]/div,16,694,1966,138.0,593.0,53,1,0,0,0,0,0,0,0,0,False
48,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-shelf-renderer[2]/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-shelf-renderer[]/div[],15,432,2129,593.0,855.0,226,2,0,0,0,0,0,0,0,0,False
49,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-shelf-renderer[2]/div[1]/div[2],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-shelf-renderer[]/div[]/div[],16,432,2197,525.0,855.0,208,2,0,0,0,0,24,0,0,0,False
50,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-shelf-renderer[2]/div[1]/div[2]/ytd-vertical-list-renderer/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-shelf-renderer[]/div[]/div[]/ytd-vertical-list-renderer/div[],18,432,2197,462.0,855.0,198,2,0,0,0,0,0,0,0,0,False
51,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-shelf-renderer[2]/div[1]/div[2]/ytd-vertical-list-renderer/div[1]/ytd-video-renderer[1]/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-shelf-renderer[]/div[]/div[]/ytd-vertical-list-renderer/div[]/ytd-video-renderer[]/div[],20,432,2197,138.0,855.0,63,2,0,0,0,0,0,0,0,0,True
52,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-shelf-renderer[2]/div[1]/div[2]/ytd-vertical-list-renderer/div[1]/ytd-video-renderer[1]/div[1]/div,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-shelf-renderer[]/div[]/div[]/ytd-vertical-list-renderer/div[]/ytd-video-renderer[]/div[]/div,21,694,2197,138.0,593.0,50,1,0,0,0,0,0,0,0,0,False
53,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-shelf-renderer[2]/div[1]/div[2]/ytd-vertical-list-renderer/div[1]/ytd-video-renderer[2]/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-shelf-renderer[]/div[]/div[]/ytd-vertical-list-renderer/div[]/ytd-video-renderer[]/div[],20,432,2359,138.0,855.0,63,2,0,0,0,0,0,0,0,0,True
54,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-shelf-renderer[2]/div[1]/div[2]/ytd-vertical-list-renderer/div[1]/ytd-video-renderer[2]/div[1]/div,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-shelf-renderer[]/div[]/div[]/ytd-vertical-list-renderer/div[]/ytd-video-renderer[]/div[]/div,21,694,2359,138.0,593.0,50,1,0,0,0,0,0,0,0,0,False
55,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-shelf-renderer[2]/div[1]/div[2]/ytd-vertical-list-renderer/div[1]/ytd-video-renderer[3]/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-shelf-renderer[]/div[]/div[]/ytd-vertical-list-renderer/div[]/ytd-video-renderer[]/div[],20,432,2521,138.0,855.0,63,2,0,0,0,0,0,0,0,0,True
