,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left
131,/html/body/div[2]/div[3]/div/div[2]/div/div[2]/div/ul/li[35]/div[1],/html/body/div[]/div[]/div/div[]/div/div[]/div/ul/li[]/div[],12,7012,7733,218.59999084472656,228.0,19,4,0,0,0,0,0,0,0,0
132,/html/body/div[2]/div[3]/div/div[2]/div/div[2]/div/ul/li[35]/div[1]/a/div[1],/html/body/div[]/div[]/div/div[]/div/div[]/div/ul/li[]/div[]/a/div[],14,7012,7733,165.0,228.0,1,1,11.4,11.4,22.8,11.4,0,0,0,0
133,/html/body/div[3],/html/body/div[],3,80,7959,658.0,1188.0,198,1,0,0,0,0,0,80.5,0,80.5
134,/html/body/div[3]/footer/div[2],/html/body/div[]/footer/div[],5,80,7969,466.0,1188.0,147,1,8,0,8,0,0,0,0,0
135,/html/body/div[3]/footer/div[2]/div,/html/body/div[]/footer/div[]/div,6,76,7977,449.0,1198.0,146,1,0,0,0,0,0,-5,0,-5
136,/html/body/div[3]/footer/div[2]/div/div[1],/html/body/div[]/footer/div[]/div/div[],7,76,8064,170.0,239.6000061035156,11,1,5,5,5,5,0,0,0,0
137,/html/body/div[3]/footer/div[2]/div/div[1]/div,/html/body/div[]/footer/div[]/div/div[]/div,8,80,8069,160.0,229.6000061035156,10,2,0,0,0,0,0,0,0,0
138,/html/body/div[3]/footer/div[2]/div/div[2],/html/body/div[]/footer/div[]/div/div[],7,315,8064,362.0,239.59999084472656,23,1,5,5,5,5,0,0,0,0
139,/html/body/div[3]/footer/div[2]/div/div[2]/div,/html/body/div[]/footer/div[]/div/div[]/div,8,320,8069,352.0,229.59999084472656,22,2,0,0,0,0,0,0,0,0
140,/html/body/div[3]/footer/div[2]/div/div[3],/html/body/div[]/footer/div[]/div/div[],7,555,8064,234.0,239.6000061035156,15,1,5,5,5,5,0,0,0,0
141,/html/body/div[3]/footer/div[2]/div/div[3]/div,/html/body/div[]/footer/div[]/div/div[]/div,8,560,8069,224.0,229.6000061035156,14,2,0,0,0,0,0,0,0,0
142,/html/body/div[3]/footer/div[2]/div/div[4],/html/body/div[]/footer/div[]/div/div[],7,794,8064,362.0,239.59999084472656,23,1,5,5,5,5,0,0,0,0
143,/html/body/div[3]/footer/div[2]/div/div[4]/div,/html/body/div[]/footer/div[]/div/div[]/div,8,799,8069,352.0,229.59999084472656,22,2,0,0,0,0,0,0,0,0
144,/html/body/div[3]/footer/div[2]/div/div[5],/html/body/div[]/footer/div[]/div/div[],7,1034,8064,150.0,239.6000061035156,69,1,5,5,5,5,0,0,0,0
145,/html/body/div[3]/footer/div[2]/div/div[5]/div,/html/body/div[]/footer/div[]/div/div[]/div,8,1039,8069,140.0,229.6000061035156,68,2,0,0,0,0,0,0,0,0
