,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left
72,/html/body/div[15]/div/div[4]/div[1]/div/nav/div/div,/html/body/div[]/div/div[]/div[]/div/nav/div/div,10,386,331,3131.166748046875,1116.0,55,1,0,0,0,0,0,0,0,0
73,/html/body/div[15]/div/div[4]/div[2],/html/body/div[]/div/div[]/div[],6,1534,323,3155.166748046875,300.0,2,1,0,0,0,0,0,0,0,0
74,/html/body/div[15]/div/div[4]/div[2]/div[1],/html/body/div[]/div/div[]/div[]/div[],7,1534,323,250.0,300.0,0,4,0,0,0,0,0,0,10,0
75,/html/body/div[15]/div/div[4]/div[2]/div[2],/html/body/div[]/div/div[]/div[]/div[],7,1534,583,600.0,300.0,0,4,0,0,0,0,0,0,0,0
76,/html/body/div[17],/html/body/div[],3,0,3462,478.23333740234375,1903.0,78,1,0,0,0,0,0,0,0,0
77,/html/body/div[17]/footer/section[1]/div,/html/body/div[]/footer/section[]/div,6,386,3512,128.2333221435547,1132.0,49,1,0,16,0,16,0,385.5,0,385.5
78,/html/body/div[17]/footer/section[1]/div/div[1],/html/body/div[]/footer/section[]/div/div[],7,402,3512,128.2333221435547,220.0,12,2,0,0,0,0,0,0,0,0
79,/html/body/div[17]/footer/section[1]/div/div[2],/html/body/div[]/footer/section[]/div/div[],7,622,3512,109.66665649414062,220.0,10,2,0,0,0,0,0,0,0,0
80,/html/body/div[17]/footer/section[1]/div/div[4],/html/body/div[]/footer/section[]/div/div[],7,1062,3512,109.66665649414062,220.0,10,2,0,0,0,0,0,0,0,0
81,/html/body/div[17]/footer/section[2]/div,/html/body/div[]/footer/section[]/div,6,386,3690,250.0,1132.0,16,1,50,0,10,0,0,385.5,0,385.5
82,/html/body/div[17]/footer/div/div,/html/body/div[]/footer/div/div,6,0,828,138.25,1903.0,6,2,0,0,0,0,0,0,0,0
83,/html/body/div[17]/footer/div/div/div,/html/body/div[]/footer/div/div/div,7,386,828,138.25,1132.0,5,2,12,16,12,16,0,385.5,0,385.5
84,/html/body/div[17]/footer/div/div/div/div,/html/body/div[]/footer/div/div/div/div,8,402,840,114.25,860.0,3,1,0,0,0,0,0,70,0,0
