,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
71,/html/body/div[2]/div[1]/ul[2]/li[28]/div/div,/html/body/div[]/div[]/ul[]/li[]/div/div,8,846,5052,281.0,420.0,20,1,15,10,25,10,0,0,0,0,False
72,/html/body/div[2]/div[1]/ul[2]/li[30]/div,/html/body/div[]/div[]/ul[]/li[]/div,7,322,5427,325.0,946.0,45,8,0,0,0,0,0,0,0,0,True
73,/html/body/div[2]/div[1]/ul[2]/li[30]/div/aside[2]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[],9,606,5433,239.0,240.0,25,1,5,10,0,10,5,0,8,0,False
74,/html/body/div[2]/div[1]/ul[2]/li[30]/div/aside[2]/div[1]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,5438,107.0,220.0,9,1,30,0,0,0,0,0,0,0,False
75,/html/body/div[2]/div[1]/ul[2]/li[30]/div/aside[2]/div[1]/div[2],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,5557,115.0,220.0,14,1,2,5,8,5,12,0,0,0,False
76,/html/body/div[2]/div[1]/ul[2]/li[30]/div/div,/html/body/div[]/div[]/ul[]/li[]/div/div,8,846,5428,264.0,420.0,8,1,15,10,25,10,0,0,0,0,False
77,/html/body/div[2]/div[1]/ul[2]/li[32]/div,/html/body/div[]/div[]/ul[]/li[]/div,7,322,5803,316.0,946.0,54,8,0,0,0,0,0,0,0,0,True
78,/html/body/div[2]/div[1]/ul[2]/li[32]/div/aside[2]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[],9,606,5809,230.0,240.0,24,1,5,10,0,10,5,0,8,0,False
79,/html/body/div[2]/div[1]/ul[2]/li[32]/div/aside[2]/div[1]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,5814,98.0,220.0,8,1,30,0,0,0,0,0,0,0,False
80,/html/body/div[2]/div[1]/ul[2]/li[32]/div/aside[2]/div[1]/div[2],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,5924,115.0,220.0,14,1,2,5,8,5,12,0,0,0,False
81,/html/body/div[2]/div[1]/ul[2]/li[32]/div/div,/html/body/div[]/div[]/ul[]/li[]/div/div,8,846,5804,274.0,420.0,18,1,15,10,25,10,0,0,0,0,False
82,/html/body/div[2]/div[1]/ul[2]/li[34]/div,/html/body/div[]/div[]/ul[]/li[]/div,7,322,6170,316.0,946.0,54,8,0,0,0,0,0,0,0,0,True
83,/html/body/div[2]/div[1]/ul[2]/li[34]/div/aside[2]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[],9,606,6176,230.0,240.0,24,1,5,10,0,10,5,0,8,0,False
