,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
26,/html/body/div[3]/div[1]/div[1]/div/div[1]/div[1]/div[5]/div/div/div[2]/div[3],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div[]/div[],13,360,713,202.59999084472656,247.0,22,2,16,0,16,0,0,0,0,0,False
27,/html/body/div[3]/div[1]/div[1]/div/div[1]/div[1]/div[5]/div/div/div[2]/div[3]/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div[]/div[]/div[],14,360,759,139.59999084472656,247.0,19,1,0,0,0,0,10,0,0,0,False
28,/html/body/div[3]/div[1]/div[1]/div/div[1]/div[1]/div[5]/div/div/div[2]/div[3]/div[2]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div[]/div[]/div[]/div,15,360,759,139.59999084472656,247.0,18,0,0,0,0,0,0,0,0,0,False
29,/html/body/div[3]/div[1]/div[1]/div/div[1]/div[1]/div[5]/div/div/div[2]/div[4],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div[]/div[],13,360,915,179.8000030517578,247.0,38,2,16,0,16,0,0,0,0,0,False
30,/html/body/div[3]/div[1]/div[1]/div/div[1]/div[1]/div[5]/div/div/div[2]/div[4]/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div[]/div[]/div[],14,360,961,106.8000030517578,247.0,35,1,0,0,0,0,10,0,0,0,False
31,/html/body/div[3]/div[1]/div[1]/div/div[1]/div[1]/div[5]/div/div/div[2]/div[5],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div[]/div[],13,360,1095,222.1999969482422,247.0,45,2,16,0,16,0,0,0,0,0,False
32,/html/body/div[3]/div[1]/div[1]/div/div[1]/div[1]/div[5]/div/div/div[2]/div[5]/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div[]/div[]/div[],14,360,1141,159.1999969482422,247.0,42,1,0,0,0,0,10,0,0,0,False
33,/html/body/div[3]/div[1]/div[1]/div/div[1]/div[1]/div[5]/div/div/div[2]/div[6],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div[]/div[],13,360,1317,197.8000030517578,247.0,37,2,16,0,16,0,0,0,0,0,False
34,/html/body/div[3]/div[1]/div[1]/div/div[1]/div[1]/div[5]/div/div/div[2]/div[6]/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div[]/div[]/div[],14,360,1363,134.8000030517578,247.0,34,1,0,0,0,0,10,0,0,0,False
35,/html/body/div[3]/div[1]/div[1]/div/div[1]/div[1]/div[5]/div/div/div[2]/div[7],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div[]/div[],13,360,1515,382.7999877929687,247.0,78,0,0,0,0,0,0,0,0,0,False
36,/html/body/div[3]/div[1]/div[1]/div/div[1]/div[1]/div[5]/div/div/div[2]/div[7]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div[]/div[]/div,14,360,1515,382.7999877929687,247.0,77,2,16,0,16,0,0,0,0,0,False
