,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
199,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[22]/div/div[2]/div/div[2]/div[1]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div[]/div,23,783,2585,152.0,331.95001220703125,32,1,14,23,10,23,0,0,0,0,False
200,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[22]/div/div[2]/div/div[3],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[],21,1115,2585,209.0,168.0,15,1,0,0,0,0,0,0,0,0,False
201,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[22]/div/div[2]/div/div[3]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div,22,1116,2585,209.0,167.0,14,3,0,0,0,0,0,0,0,0,False
202,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[22]/div/div[2]/div/div[3]/div/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div/div,23,1116,2585,209.0,167.0,13,2,12,12,12,12,0,0,0,0,False
203,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[22]/div/div[2]/div/div[3]/div/div/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div/div/div[],24,1128,2597,139.0,143.0,9,1,0,0,0,0,0,0,0,0,False
204,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[24],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[],17,557,2810,209.0,726.0,92,8,0,0,0,0,0,0,16,0,True
205,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[24]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div,18,557,2810,209.0,726.0,86,1,0,0,0,0,0,0,0,0,False
206,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[24]/div/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[],19,557,2810,209.0,726.0,73,3,0,0,0,0,0,0,0,0,False
207,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[24]/div/div[2]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div,20,557,2810,209.0,726.0,72,1,0,0,0,0,0,0,0,0,False
208,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[24]/div/div[2]/div/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[],21,557,2810,209.0,226.0,5,1,0,0,0,0,0,0,0,0,False
209,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[24]/div/div[2]/div/div[1]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div,22,557,2810,209.0,226.0,4,3,0,0,0,0,0,0,0,0,False
210,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[24]/div/div[2]/div/div[1]/div/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div/div,23,557,2810,209.0,226.0,3,2,0,0,0,0,0,0,0,0,False
211,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[24]/div/div[2]/div/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[],21,389,2810,209.0,726.0,49,1,0,0,0,394.05,0,0,0,-394.05,False
212,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[24]/div/div[2]/div/div[2]/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div[],22,783,2810,152.0,331.95001220703125,33,2,0,0,0,0,0,0,0,0,False
213,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[24]/div/div[2]/div/div[2]/div[1]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div[]/div,23,783,2810,152.0,331.95001220703125,32,1,14,23,10,23,0,0,0,0,False
