,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left
133,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[30]/div[2],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[],12,342,5690,165.0,495.0,33,1,10,0,10,5,0,0,0,0
134,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[30]/div[2]/div,/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[]/div,13,406,5700,145.0,430.0,32,2,0,0,0,0,0,0,0,60
135,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[30]/div[2]/div/div[2],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[]/div/div[],14,514,5700,145.0,301.0,26,1,0,0,0,0,0,0,0,20
136,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[31],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[],11,342,5855,165.0,495.0,35,1,0,0,0,0,0,0,0,0
137,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[31]/div[2],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[],12,342,5855,165.0,495.0,33,1,10,0,10,5,0,0,0,0
138,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[31]/div[2]/div,/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[]/div,13,406,5865,145.0,430.0,32,2,0,0,0,0,0,0,0,60
139,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[31]/div[2]/div/div[2],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[]/div/div[],14,498,5865,145.0,301.0,26,1,0,0,0,0,0,0,0,20
140,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[32],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[],11,342,6020,201.1000061035156,495.0,35,1,0,0,0,0,0,0,0,0
141,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[32]/div[2],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[],12,342,6020,201.1000061035156,495.0,33,1,10,0,10,5,0,0,0,0
142,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[32]/div[2]/div,/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[]/div,13,406,6030,181.1000061035156,430.0,32,2,0,0,0,0,0,0,0,60
143,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[32]/div[2]/div/div[2],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[]/div/div[],14,426,6046,164.60000610351562,301.0,26,1,0,0,0,0,0,0,0,20
144,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[33],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[],11,342,6221,202.6000061035156,495.0,37,1,0,0,0,0,0,0,0,0
145,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[33]/div[2],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[],12,342,6221,202.6000061035156,495.0,35,1,10,0,10,5,0,0,0,0
146,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[33]/div[2]/div,/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[]/div,13,406,6231,182.6000061035156,430.0,34,2,0,0,0,0,0,0,0,60
147,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[33]/div[2]/div/div[2],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[]/div/div[],14,426,6247,166.10000610351562,301.0,28,1,0,0,0,0,0,0,0,20
148,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[34],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[],11,342,6453,184.59999084472656,495.0,35,1,0,0,0,0,30,0,0,0
149,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[34]/div[2],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[],12,342,6453,184.59999084472656,495.0,33,1,10,0,10,5,0,0,0,0
150,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[34]/div[2]/div,/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[]/div,13,406,6463,164.59999084472656,430.0,32,2,0,0,0,0,0,0,0,60
