,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left
63,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[2]/div/section/div/span/div[1]/div/div[3]/figure/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[]/figure/div,25,691,547,164.3333282470703,292.1500244140625,1,1,0,0,0,0,0,0,0,0
64,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[2]/div/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/div,18,691,547,164.3333282470703,583.8499755859375,44,1,12,12,12,12,0,0,0,0
65,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div,17,398,724,164.33334350585938,876.0,91,1,0,0,0,0,0,0,0,0
66,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div/section/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div,19,398,724,164.33334350585938,292.1499938964844,43,1,0,0,0,0,0,0,0,0
67,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div/section/div/span/div[1],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[],21,398,724,164.33334350585938,292.1499938964844,29,1,0,0,0,0,0,0,0,0
68,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div/section/div/span/div[1]/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div,22,398,724,164.33334350585938,292.1499938964844,17,1,0,0,164.333,0,0,0,0,0
69,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div/section/div/span/div[1]/div/div[1],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[],23,106,724,164.33334350585938,292.1499938964844,3,2,0,0,0,0,0,0,0,0
70,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div/section/div/span/div[1]/div/div[1]/figure/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[]/figure/div,25,106,724,164.33334350585938,292.1499938964844,1,1,0,0,0,0,0,0,0,0
71,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div/section/div/span/div[1]/div/div[2],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[],23,398,724,164.33334350585938,292.1499938964844,3,2,0,0,0,0,0,0,0,0
72,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div/section/div/span/div[1]/div/div[2]/figure/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[]/figure/div,25,398,724,164.33334350585938,292.1499938964844,1,1,0,0,0,0,0,0,0,0
73,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div/section/div/span/div[1]/div/div[3],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[],23,691,724,164.33334350585938,292.1500244140625,3,2,0,0,0,0,0,0,0,0
74,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div/section/div/span/div[1]/div/div[3]/figure/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[]/figure/div,25,691,724,164.33334350585938,292.1500244140625,1,1,0,0,0,0,0,0,0,0
75,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/div,18,691,724,164.33334350585938,583.8499755859375,45,1,12,12,12,12,0,0,0,0
76,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[4]/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div,17,398,900,164.3333282470703,876.0,88,1,0,0,0,0,0,0,0,0
77,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[4]/div/section/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div,19,398,900,164.3333282470703,292.1499938964844,40,1,0,0,0,0,0,0,0,0
78,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[4]/div/section/div/span/span/div[1],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/span/div[],22,398,900,164.3333282470703,292.1499938964844,25,1,0,0,0,0,0,0,0,0
79,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[4]/div/section/div/span/span/div[1]/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/span/div[]/div,23,398,900,164.3333282470703,292.1499938964844,13,1,0,0,164.333,0,0,0,0,0
80,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[4]/div/section/div/span/span/div[1]/div/div[1],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/span/div[]/div/div[],24,106,900,164.3333282470703,292.1499938964844,2,2,0,0,0,0,0,0,0,0
81,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[4]/div/section/div/span/span/div[1]/div/div[1]/figure/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/span/div[]/div/div[]/figure/div,26,106,900,164.3333282470703,292.1499938964844,0,1,0,0,0,0,0,0,0,0
82,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[4]/div/section/div/span/span/div[1]/div/div[2],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/span/div[]/div/div[],24,398,900,164.3333282470703,292.1499938964844,2,2,0,0,0,0,0,0,0,0
83,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[4]/div/section/div/span/span/div[1]/div/div[2]/figure/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/span/div[]/div/div[]/figure/div,26,398,900,164.3333282470703,292.1499938964844,0,1,0,0,0,0,0,0,0,0
84,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[4]/div/section/div/span/span/div[1]/div/div[3],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/span/div[]/div/div[],24,691,900,164.3333282470703,292.1500244140625,2,2,0,0,0,0,0,0,0,0
85,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[4]/div/section/div/span/span/div[1]/div/div[3]/figure/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/span/div[]/div/div[]/figure/div,26,691,900,164.3333282470703,292.1500244140625,0,1,0,0,0,0,0,0,0,0
86,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[4]/div/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/div,18,691,900,164.3333282470703,583.8499755859375,45,1,12,12,12,12,0,0,0,0
87,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[5]/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div,17,398,1076,164.3333282470703,876.0,59,1,0,0,0,0,0,0,0,0
