,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
22,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[2]/a/div/div/div[1]/div[2],/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[],18,864,702,95.33332824707033,189.5,4,1,0,10,0,10,0,0,0,0,False
23,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[2]/a/div/div/div[1]/div[2]/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[]/div,19,874,702,95.33332824707033,169.5,3,7,0,0,0,0,0,0,0,0,False
24,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[2]/a/div/div/div[1]/div[2]/div/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[]/div/div,20,874,702,95.33332824707033,169.5,2,1,0,0,0,0,0,0,0,0,False
25,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[2]/a/div/div/div[1]/div[2]/div/div/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[]/div/div/div,21,874,702,95.33332824707033,169.5,1,1,0,0,95.3333,0,0,0,0,0,False
26,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[2]/a/div/div/div[1]/div[2]/div/div/div/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[]/div/div/div/div,22,874,702,95.33332824707033,169.5,0,2,0,0,0,0,0,0,0,0,False
27,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[3],/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[],13,284,936,448.0,780.0,15,2,0,0,0,0,0,0,0,0,False
28,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[3]/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/div,14,284,936,448.0,780.0,14,2,0,0,0,0,0,0,0,0,False
29,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[3]/div/div[1],/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/div/div[],15,286,937,336.0,778.0,9,1,0,20,0,20,0,0,0,0,False
30,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[3]/div/div[1]/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/div/div[]/div,16,306,937,336.0,738.0,8,2,0,0,0,0,0,0,0,0,False
31,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[3]/div/div[1]/div/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/div/div[]/div/div,17,386,1021,208.0,577.0,5,3,25,0,25,0,0,0,0,0,False
32,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[4],/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[],13,284,1408,225.36666870117188,780.0,58,8,0,0,0,0,0,0,0,0,True
33,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[4]/a/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div,15,284,1408,225.36666870117188,780.0,56,1,0,0,0,0,24,0,30,0,False
34,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[4]/a/div/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div,16,286,1409,223.36666870117188,778.0,55,1,20,20,20,20,0,0,0,0,False
35,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[4]/a/div/div/div[1],/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[],17,296,1429,95.33332824707033,758.0,10,1,0,0,0,0,0,-10,0,-10,False
36,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[4]/a/div/div/div[1]/div[2],/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[],18,864,1429,95.33332824707033,189.5,4,1,0,10,0,10,0,0,0,0,False
37,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[4]/a/div/div/div[1]/div[2]/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[]/div,19,874,1429,95.33332824707033,169.5,3,7,0,0,0,0,0,0,0,0,False
38,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[4]/a/div/div/div[1]/div[2]/div/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[]/div/div,20,874,1429,95.33332824707033,169.5,2,1,0,0,0,0,0,0,0,0,False
39,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[4]/a/div/div/div[1]/div[2]/div/div/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[]/div/div/div,21,874,1429,95.33332824707033,169.5,1,1,0,0,95.3333,0,0,0,0,0,False
40,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[4]/a/div/div/div[1]/div[2]/div/div/div/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[]/div/div/div/div,22,874,1429,95.33332824707033,169.5,0,2,0,0,0,0,0,0,0,0,False
41,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[5],/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[],13,284,1663,225.3666534423828,780.0,58,8,0,0,0,0,0,0,0,0,True
42,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[5]/a/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div,15,284,1663,225.3666534423828,780.0,56,1,0,0,0,0,24,0,30,0,False
43,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[5]/a/div/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div,16,286,1664,223.3666534423828,778.0,55,1,20,20,20,20,0,0,0,0,False
44,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[5]/a/div/div/div[1],/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[],17,296,1684,95.33332824707033,758.0,12,1,0,0,0,0,0,-10,0,-10,False
45,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[5]/a/div/div/div[1]/div[2],/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[],18,864,1684,95.33332824707033,189.5,4,1,0,10,0,10,0,0,0,0,False
46,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[5]/a/div/div/div[1]/div[2]/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[]/div,19,874,1684,95.33332824707033,169.5,3,7,0,0,0,0,0,0,0,0,False
47,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[5]/a/div/div/div[1]/div[2]/div/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[]/div/div,20,874,1684,95.33332824707033,169.5,2,1,0,0,0,0,0,0,0,0,False
48,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[5]/a/div/div/div[1]/div[2]/div/div/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[]/div/div/div,21,874,1684,95.33332824707033,169.5,1,1,0,0,95.3333,0,0,0,0,0,False
49,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[5]/a/div/div/div[1]/div[2]/div/div/div/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[]/div/div/div/div,22,874,1684,95.33332824707033,169.5,0,2,0,0,0,0,0,0,0,0,False
